market,name,status,http_code,content_type,bytes,path,sha256,url
us,US 16 CFR Part 1633,ok,200,application/xml,107133,us/US-CFR-title16-part1633.xml,463463a0d924babdd5721e836671fdc03edc5c72565e051624462dc2791d0c9a,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/xml/CFR-2024-title16-vol2-part1633.xml
us,US 16 CFR Part 1633,ok,200,application/pdf,2464579,us/US-CFR-title16-part1633.pdf,aa4ce9f15212c9b84b78cd61c593e4b4f14cba768c90037eada4424062bc007f,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/pdf/CFR-2024-title16-vol2-part1633.pdf
us,US 16 CFR Part 1633,ok,200,,107133,us/US-CFR-title16-part1633.xml,463463a0d924babdd5721e836671fdc03edc5c72565e051624462dc2791d0c9a,govinfo-cfr:16:1633:xml
us,US 16 CFR Part 1633,ok,200,,2464579,us/US-CFR-title16-part1633.pdf,aa4ce9f15212c9b84b78cd61c593e4b4f14cba768c90037eada4424062bc007f,govinfo-cfr:16:1633:pdf
us,US 16 CFR Part 1700,ok,200,application/xml,93035,us/US-CFR-title16-part1700.xml,cb858dafa01e0591173cbb1d52f4c8332210e12589da69d0c5c8e5d1887e04a1,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/xml/CFR-2024-title16-vol2-part1700.xml
us,US 16 CFR Part 1700,ok,200,application/pdf,305948,us/US-CFR-title16-part1700.pdf,ca6ae74ad9dea52b0adfb7924382adc7c466939699f6e628f55f4f03fec388f9,https://www.govinfo.gov/content/pkg/CFR-2024-title16-vol2/pdf/CFR-2024-title16-vol2-part1700.pdf
us,US 16 CFR Part 1700,ok,200,,93035,us/US-CFR-title16-part1700.xml,cb858dafa01e0591173cbb1d52f4c8332210e12589da69d0c5c8e5d1887e04a1,govinfo-cfr:16:1700:xml
us,US 16 CFR Part 1700,ok,200,,305948,us/US-CFR-title16-part1700.pdf,ca6ae74ad9dea52b0adfb7924382adc7c466939699f6e628f55f4f03fec388f9,govinfo-cfr:16:1700:pdf
us,US 19 CFR Part 102,ok,200,application/xml,578218,us/US-CFR-title19-part102.xml,fdf3124077fa12e479eaa6539770daf9b0ca4ea84c4f7ad46b0f8631ea10a487,https://www.govinfo.gov/content/pkg/CFR-2024-title19-vol1/xml/CFR-2024-title19-vol1-part102.xml
us,US 19 CFR Part 102,ok,200,application/pdf,386004,us/US-CFR-title19-part102.pdf,54bb9a769c724d89afc244425be35ad8448ba5670a3153b28f93dce4df6ebf78,https://www.govinfo.gov/content/pkg/CFR-2024-title19-vol1/pdf/CFR-2024-title19-vol1-part102.pdf
us,US 19 CFR Part 102,ok,200,,578218,us/US-CFR-title19-part102.xml,fdf3124077fa12e479eaa6539770daf9b0ca4ea84c4f7ad46b0f8631ea10a487,govinfo-cfr:19:102:xml
us,US 19 CFR Part 102,ok,200,,386004,us/US-CFR-title19-part102.pdf,54bb9a769c724d89afc244425be35ad8448ba5670a3153b28f93dce4df6ebf78,govinfo-cfr:19:102:pdf
us,US 19 CFR Part 134,ok,200,application/xml,92621,us/US-CFR-title19-part134.xml,5737f218019a057c0e65bb277696e1f6ec0f31d680ba87c2c43b761ffa50a237,https://www.govinfo.gov/content/pkg/CFR-2024-title19-vol1/xml/CFR-2024-title19-vol1-part134.xml
us,US 19 CFR Part 134,ok,200,application/pdf,269235,us/US-CFR-title19-part134.pdf,dad22802460b2b0309de0475d22a7eb02f709fea639605a135ca58b8631376ca,https://www.govinfo.gov/content/pkg/CFR-2024-title19-vol1/pdf/CFR-2024-title19-vol1-part134.pdf
us,US 19 CFR Part 134,ok,200,,92621,us/US-CFR-title19-part134.xml,5737f218019a057c0e65bb277696e1f6ec0f31d680ba87c2c43b761ffa50a237,govinfo-cfr:19:134:xml
us,US 19 CFR Part 134,ok,200,,269235,us/US-CFR-title19-part134.pdf,dad22802460b2b0309de0475d22a7eb02f709fea639605a135ca58b8631376ca,govinfo-cfr:19:134:pdf
us,US 19 CFR Part 145,ok,200,application/xml,89587,us/US-CFR-title19-part145.xml,e149f3612c4c9fe60123d1287b830406ddb14eee9d569042df5480173bfd1c3b,https://www.govinfo.gov/content/pkg/CFR-2024-title19-vol2/xml/CFR-2024-title19-vol2-part145.xml
us,US 19 CFR Part 145,ok,200,application/pdf,231618,us/US-CFR-title19-part145.pdf,f01f6669e63afd40b788e750189cf2c3ae92b84e7ebffcb62fbfdc5514197ba5,https://www.govinfo.gov/content/pkg/CFR-2024-title19-vol2/pdf/CFR-2024-title19-vol2-part145.pdf
us,US 19 CFR Part 145,ok,200,,89587,us/US-CFR-title19-part145.xml,e149f3612c4c9fe60123d1287b830406ddb14eee9d569042df5480173bfd1c3b,govinfo-cfr:19:145:xml
us,US 19 CFR Part 145,ok,200,,231618,us/US-CFR-title19-part145.pdf,f01f6669e63afd40b788e750189cf2c3ae92b84e7ebffcb62fbfdc5514197ba5,govinfo-cfr:19:145:pdf
us,US 19 USC s.1304 Country of origin marking,ok,200,application/pdf,164821,us/US-title19-USC-1304_Country_of_origin_marking.pdf,e3d8717c0f926d77239cb446f6c470377ea1cd61b70110d2c081b20cddb35f88,https://www.govinfo.gov/link/uscode/19/1304
us,US 21 CFR Part 1,ok,200,application/xml,875594,us/US-CFR-title21-part1.xml,a9a1fd8ec4ba420a5c8af55a9ecc27ef91021ae47beed4f9611d9e418bb8bda6,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol1/xml/CFR-2024-title21-vol1-part1.xml
us,US 21 CFR Part 1,ok,200,application/pdf,689602,us/US-CFR-title21-part1.pdf,80be54820e2f758bf4a6ed35770480f1327d281ff9944bae62d2f401c3144bce,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol1/pdf/CFR-2024-title21-vol1-part1.pdf
us,US 21 CFR Part 1,ok,200,,875594,us/US-CFR-title21-part1.xml,a9a1fd8ec4ba420a5c8af55a9ecc27ef91021ae47beed4f9611d9e418bb8bda6,govinfo-cfr:21:1:xml
us,US 21 CFR Part 1,ok,200,,689602,us/US-CFR-title21-part1.pdf,80be54820e2f758bf4a6ed35770480f1327d281ff9944bae62d2f401c3144bce,govinfo-cfr:21:1:pdf
us,US 21 CFR Part 101,ok,200,application/xml,894866,us/US-CFR-title21-part101.xml,06fb7d3b4f7b680a3010a3d7134b370bc897d7600d03005e0ed8425c93664ffb,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol2/xml/CFR-2024-title21-vol2-part101.xml
us,US 21 CFR Part 101,ok,200,application/pdf,9057438,us/US-CFR-title21-part101.pdf,a0a7e3e6df4beeb5b5d7f10427750e8d08a06f1720b3e3574b886b17c79d7df8,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol2/pdf/CFR-2024-title21-vol2-part101.pdf
us,US 21 CFR Part 101,ok,200,,894866,us/US-CFR-title21-part101.xml,06fb7d3b4f7b680a3010a3d7134b370bc897d7600d03005e0ed8425c93664ffb,govinfo-cfr:21:101:xml
us,US 21 CFR Part 101,ok,200,,9057438,us/US-CFR-title21-part101.pdf,a0a7e3e6df4beeb5b5d7f10427750e8d08a06f1720b3e3574b886b17c79d7df8,govinfo-cfr:21:101:pdf
us,US 21 CFR Part 110,ok,200,application/xml,52073,us/US-CFR-title21-part110.xml,586b7d355178c1361599a883167c03c5b1841480e99cc1d1d7cd9fe68b79d95f,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol2/xml/CFR-2024-title21-vol2-part110.xml
us,US 21 CFR Part 110,ok,200,application/pdf,172738,us/US-CFR-title21-part110.pdf,a31c3168a28c0dfbbda1b9a473260109d715905a7598681b51e7dc64402d059f,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol2/pdf/CFR-2024-title21-vol2-part110.pdf
us,US 21 CFR Part 110,ok,200,,52073,us/US-CFR-title21-part110.xml,586b7d355178c1361599a883167c03c5b1841480e99cc1d1d7cd9fe68b79d95f,govinfo-cfr:21:110:xml
us,US 21 CFR Part 110,ok,200,,172738,us/US-CFR-title21-part110.pdf,a31c3168a28c0dfbbda1b9a473260109d715905a7598681b51e7dc64402d059f,govinfo-cfr:21:110:pdf
us,US 21 CFR Part 111,ok,200,application/xml,150093,us/US-CFR-title21-part111.xml,4f65ee7c7bc5782dbb2f4b54eea5b3dc38a71083ce68b81b70abe69d361ee875,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol2/xml/CFR-2024-title21-vol2-part111.xml
us,US 21 CFR Part 111,ok,200,application/pdf,215504,us/US-CFR-title21-part111.pdf,595594beeb3b2a02fc69a0514010a2428882b4d23a0c48b183453ec5af7172d9,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol2/pdf/CFR-2024-title21-vol2-part111.pdf
us,US 21 CFR Part 111,ok,200,,150093,us/US-CFR-title21-part111.xml,4f65ee7c7bc5782dbb2f4b54eea5b3dc38a71083ce68b81b70abe69d361ee875,govinfo-cfr:21:111:xml
us,US 21 CFR Part 111,ok,200,,215504,us/US-CFR-title21-part111.pdf,595594beeb3b2a02fc69a0514010a2428882b4d23a0c48b183453ec5af7172d9,govinfo-cfr:21:111:pdf
us,US 21 CFR Part 117,ok,200,application/pdf,255145,us/US-CFR-title21-part117.pdf,5648cb44ee7d51876b30c14a640e87004b4c7d739c1de7295670dadaab1b3ac6,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol2/pdf/CFR-2024-title21-vol2-part117.pdf
us,US 21 CFR Part 117,ok,200,application/xml,214039,us/US-CFR-title21-part117.xml,d9e424407f6109fe833346d6b081b0bd66fdda3d5a5b52fd0ab8a03e10bf8a03,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol2/xml/CFR-2024-title21-vol2-part117.xml
us,US 21 CFR Part 117,ok,200,,214039,us/US-CFR-title21-part117.xml,d9e424407f6109fe833346d6b081b0bd66fdda3d5a5b52fd0ab8a03e10bf8a03,govinfo-cfr:21:117:xml
us,US 21 CFR Part 117,ok,200,,255145,us/US-CFR-title21-part117.pdf,5648cb44ee7d51876b30c14a640e87004b4c7d739c1de7295670dadaab1b3ac6,govinfo-cfr:21:117:pdf
us,US 21 CFR Part 170,ok,200,application/xml,133982,us/US-CFR-title21-part170.xml,264917242d9dfc4adeb0eb25c51d10593b2db788fcb5139b34f4d3f9affa2455,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/xml/CFR-2024-title21-vol3-part170.xml
us,US 21 CFR Part 170,ok,200,application/pdf,222641,us/US-CFR-title21-part170.pdf,52132498f3bae64fcd13deec4571ee9857d2296760b11f2bf87cd1dff16638b4,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/pdf/CFR-2024-title21-vol3-part170.pdf
us,US 21 CFR Part 170,ok,200,,133982,us/US-CFR-title21-part170.xml,264917242d9dfc4adeb0eb25c51d10593b2db788fcb5139b34f4d3f9affa2455,govinfo-cfr:21:170:xml
us,US 21 CFR Part 170,ok,200,,222641,us/US-CFR-title21-part170.pdf,52132498f3bae64fcd13deec4571ee9857d2296760b11f2bf87cd1dff16638b4,govinfo-cfr:21:170:pdf
us,US 21 CFR Part 171,ok,200,application/xml,30823,us/US-CFR-title21-part171.xml,bb815b5b44643da71613a71eb08f760c77d3228f9c534d4ad182715242f38ab3,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/xml/CFR-2024-title21-vol3-part171.xml
us,US 21 CFR Part 171,ok,200,application/pdf,158981,us/US-CFR-title21-part171.pdf,633bbf7ce49347968bc06b201e9d0062765dc3c2a2a86dcc06a689d7f4defbd2,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/pdf/CFR-2024-title21-vol3-part171.pdf
us,US 21 CFR Part 171,ok,200,,30823,us/US-CFR-title21-part171.xml,bb815b5b44643da71613a71eb08f760c77d3228f9c534d4ad182715242f38ab3,govinfo-cfr:21:171:xml
us,US 21 CFR Part 171,ok,200,,158981,us/US-CFR-title21-part171.pdf,633bbf7ce49347968bc06b201e9d0062765dc3c2a2a86dcc06a689d7f4defbd2,govinfo-cfr:21:171:pdf
us,US 21 CFR Part 172,ok,200,application/pdf,485670,us/US-CFR-title21-part172.pdf,9a2c3eb0ece293a25a3e1cc300728f50a2f32c16f90d550428c7d3c071f047f0,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/pdf/CFR-2024-title21-vol3-part172.pdf
us,US 21 CFR Part 172,ok,200,application/xml,636072,us/US-CFR-title21-part172.xml,70cd9c6b015376a712f7a84a0bddbf1cf3c2c7c48277a4ce56d3cb4b19b30cb7,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/xml/CFR-2024-title21-vol3-part172.xml
us,US 21 CFR Part 172,ok,200,,636072,us/US-CFR-title21-part172.xml,70cd9c6b015376a712f7a84a0bddbf1cf3c2c7c48277a4ce56d3cb4b19b30cb7,govinfo-cfr:21:172:xml
us,US 21 CFR Part 172,ok,200,,485670,us/US-CFR-title21-part172.pdf,9a2c3eb0ece293a25a3e1cc300728f50a2f32c16f90d550428c7d3c071f047f0,govinfo-cfr:21:172:pdf
us,US 21 CFR Part 173,ok,200,application/xml,202968,us/US-CFR-title21-part173.xml,718a25068e00028e78a062293a318efb15ca1bda7b6812699af1804977b549f1,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/xml/CFR-2024-title21-vol3-part173.xml
us,US 21 CFR Part 173,ok,200,application/pdf,278276,us/US-CFR-title21-part173.pdf,2392b6f338f6ae23d776494b963d555989afdd88b91ca635c65eb6c8a2aef5da,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/pdf/CFR-2024-title21-vol3-part173.pdf
us,US 21 CFR Part 173,ok,200,,202968,us/US-CFR-title21-part173.xml,718a25068e00028e78a062293a318efb15ca1bda7b6812699af1804977b549f1,govinfo-cfr:21:173:xml
us,US 21 CFR Part 173,ok,200,,278276,us/US-CFR-title21-part173.pdf,2392b6f338f6ae23d776494b963d555989afdd88b91ca635c65eb6c8a2aef5da,govinfo-cfr:21:173:pdf
us,US 21 CFR Part 174,ok,200,application/xml,5399,us/US-CFR-title21-part174.xml,44ed958bec38fb42aa3d8b946c5548bfcc2ac99f0b4f2002811c9cdb516f4e94,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/xml/CFR-2024-title21-vol3-part174.xml
us,US 21 CFR Part 174,ok,200,application/pdf,145790,us/US-CFR-title21-part174.pdf,985454dac3d77c60b40d2703903683c6f03c704163febad4e774c604c86352ec,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/pdf/CFR-2024-title21-vol3-part174.pdf
us,US 21 CFR Part 174,ok,200,,5399,us/US-CFR-title21-part174.xml,44ed958bec38fb42aa3d8b946c5548bfcc2ac99f0b4f2002811c9cdb516f4e94,govinfo-cfr:21:174:xml
us,US 21 CFR Part 174,ok,200,,145790,us/US-CFR-title21-part174.pdf,985454dac3d77c60b40d2703903683c6f03c704163febad4e774c604c86352ec,govinfo-cfr:21:174:pdf
us,US 21 CFR Part 175,ok,200,application/xml,333173,us/US-CFR-title21-part175.xml,3a114c665144f157751ac20653a3cce085cd4b0b559279b0c2735cdf787efa9a,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/xml/CFR-2024-title21-vol3-part175.xml
us,US 21 CFR Part 175,ok,200,application/pdf,296947,us/US-CFR-title21-part175.pdf,d2e736e6e24c445c23318eb2b5785ba733d2f78dd16f9ab990890312131c74cb,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/pdf/CFR-2024-title21-vol3-part175.pdf
us,US 21 CFR Part 175,ok,200,,333173,us/US-CFR-title21-part175.xml,3a114c665144f157751ac20653a3cce085cd4b0b559279b0c2735cdf787efa9a,govinfo-cfr:21:175:xml
us,US 21 CFR Part 175,ok,200,,296947,us/US-CFR-title21-part175.pdf,d2e736e6e24c445c23318eb2b5785ba733d2f78dd16f9ab990890312131c74cb,govinfo-cfr:21:175:pdf
us,US 21 CFR Part 176,ok,200,application/xml,294204,us/US-CFR-title21-part176.xml,6c2f0bdd4238efceb590b3369ad4b1c0a710b84fb0bca4e244de1eda094793d7,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/xml/CFR-2024-title21-vol3-part176.xml
us,US 21 CFR Part 176,ok,200,application/pdf,296532,us/US-CFR-title21-part176.pdf,30413176e057b6c4b4f18f7d6bcf2fdf40e4dbfe034dd933b487544c3a66c583,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/pdf/CFR-2024-title21-vol3-part176.pdf
us,US 21 CFR Part 176,ok,200,,294204,us/US-CFR-title21-part176.xml,6c2f0bdd4238efceb590b3369ad4b1c0a710b84fb0bca4e244de1eda094793d7,govinfo-cfr:21:176:xml
us,US 21 CFR Part 176,ok,200,,296532,us/US-CFR-title21-part176.pdf,30413176e057b6c4b4f18f7d6bcf2fdf40e4dbfe034dd933b487544c3a66c583,govinfo-cfr:21:176:pdf
us,US 21 CFR Part 177,ok,200,application/xml,731530,us/US-CFR-title21-part177.xml,66214ab3f1fe6f29e185a5037c1120af395388688d88931f3bd91bbbe32732d8,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/xml/CFR-2024-title21-vol3-part177.xml
us,US 21 CFR Part 177,ok,200,application/pdf,562299,us/US-CFR-title21-part177.pdf,48aa4fcdc6bbcd72f3d3b8ee0eecd4fbabb83ebc4cf971046cf7bca04ff2ce6f,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/pdf/CFR-2024-title21-vol3-part177.pdf
us,US 21 CFR Part 177,ok,200,,731530,us/US-CFR-title21-part177.xml,66214ab3f1fe6f29e185a5037c1120af395388688d88931f3bd91bbbe32732d8,govinfo-cfr:21:177:xml
us,US 21 CFR Part 177,ok,200,,562299,us/US-CFR-title21-part177.pdf,48aa4fcdc6bbcd72f3d3b8ee0eecd4fbabb83ebc4cf971046cf7bca04ff2ce6f,govinfo-cfr:21:177:pdf
us,US 21 CFR Part 178,ok,200,application/xml,586372,us/US-CFR-title21-part178.xml,630a43bf70c3a30041d1fb6e73138a6c14875d8a4f40d7da1d0149631d4de32b,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/xml/CFR-2024-title21-vol3-part178.xml
us,US 21 CFR Part 178,ok,200,application/pdf,451627,us/US-CFR-title21-part178.pdf,ab0ddf4a75c5ce6e80c76d24cf295b83548963c40ba40a8c36e2a5ab6f49e66e,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/pdf/CFR-2024-title21-vol3-part178.pdf
us,US 21 CFR Part 178,ok,200,,586372,us/US-CFR-title21-part178.xml,630a43bf70c3a30041d1fb6e73138a6c14875d8a4f40d7da1d0149631d4de32b,govinfo-cfr:21:178:xml
us,US 21 CFR Part 178,ok,200,,451627,us/US-CFR-title21-part178.pdf,ab0ddf4a75c5ce6e80c76d24cf295b83548963c40ba40a8c36e2a5ab6f49e66e,govinfo-cfr:21:178:pdf
us,US 21 CFR Part 179,ok,200,application/xml,34566,us/US-CFR-title21-part179.xml,48d6f37aee7c46dd0f89505bee856d5e231d98666065f2dd5785667f8b9eeafd,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/xml/CFR-2024-title21-vol3-part179.xml
us,US 21 CFR Part 179,ok,200,application/pdf,187143,us/US-CFR-title21-part179.pdf,120b6c214a2c8949d653846c20ad9952d3230d48c8eab4ff85e9e0186e655184,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/pdf/CFR-2024-title21-vol3-part179.pdf
us,US 21 CFR Part 179,ok,200,,34566,us/US-CFR-title21-part179.xml,48d6f37aee7c46dd0f89505bee856d5e231d98666065f2dd5785667f8b9eeafd,govinfo-cfr:21:179:xml
us,US 21 CFR Part 179,ok,200,,187143,us/US-CFR-title21-part179.pdf,120b6c214a2c8949d653846c20ad9952d3230d48c8eab4ff85e9e0186e655184,govinfo-cfr:21:179:pdf
us,US 21 CFR Part 180,ok,200,application/xml,29739,us/US-CFR-title21-part180.xml,7164f22c4cb80f380300730b9c570b038e545cb8a1114c6e3c370a1b3252ecc0,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/xml/CFR-2024-title21-vol3-part180.xml
us,US 21 CFR Part 180,ok,200,application/pdf,177793,us/US-CFR-title21-part180.pdf,a36de66e31904498adbccfe10505047fa164465d631fc6d66f734b8ca8817b21,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/pdf/CFR-2024-title21-vol3-part180.pdf
us,US 21 CFR Part 180,ok,200,,29739,us/US-CFR-title21-part180.xml,7164f22c4cb80f380300730b9c570b038e545cb8a1114c6e3c370a1b3252ecc0,govinfo-cfr:21:180:xml
us,US 21 CFR Part 180,ok,200,,177793,us/US-CFR-title21-part180.pdf,a36de66e31904498adbccfe10505047fa164465d631fc6d66f734b8ca8817b21,govinfo-cfr:21:180:pdf
us,US 21 CFR Part 181,ok,200,application/xml,28804,us/US-CFR-title21-part181.xml,ca98a906c707b4bde10dd456ca7e8f75a8b27d8c6aa0447dd92db513a95b3d2f,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/xml/CFR-2024-title21-vol3-part181.xml
us,US 21 CFR Part 181,ok,200,application/pdf,160668,us/US-CFR-title21-part181.pdf,57fb12b8e0e6fa0237ea2608e3328fe90ccb7b8bada881ffa584f80dd964cf92,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/pdf/CFR-2024-title21-vol3-part181.pdf
us,US 21 CFR Part 181,ok,200,,28804,us/US-CFR-title21-part181.xml,ca98a906c707b4bde10dd456ca7e8f75a8b27d8c6aa0447dd92db513a95b3d2f,govinfo-cfr:21:181:xml
us,US 21 CFR Part 181,ok,200,,160668,us/US-CFR-title21-part181.pdf,57fb12b8e0e6fa0237ea2608e3328fe90ccb7b8bada881ffa584f80dd964cf92,govinfo-cfr:21:181:pdf
us,US 21 CFR Part 182,ok,200,application/xml,118132,us/US-CFR-title21-part182.xml,e6bb61d0a7fe79ee532b0774a1cce51f2cd939274e27fd89a5c63558a73af3c8,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/xml/CFR-2024-title21-vol3-part182.xml
us,US 21 CFR Part 182,ok,200,application/pdf,190454,us/US-CFR-title21-part182.pdf,a7bd08e22cbe17806832561465890043e295b7e86b66975f18f7746401c4cc02,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/pdf/CFR-2024-title21-vol3-part182.pdf
us,US 21 CFR Part 182,ok,200,,118132,us/US-CFR-title21-part182.xml,e6bb61d0a7fe79ee532b0774a1cce51f2cd939274e27fd89a5c63558a73af3c8,govinfo-cfr:21:182:xml
us,US 21 CFR Part 182,ok,200,,190454,us/US-CFR-title21-part182.pdf,a7bd08e22cbe17806832561465890043e295b7e86b66975f18f7746401c4cc02,govinfo-cfr:21:182:pdf
us,US 21 CFR Part 184,ok,200,application/xml,588519,us/US-CFR-title21-part184.xml,ddd06c5527b279ab58bb5de8a9b116d8647983c747b601fafac63d1396f81851,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/xml/CFR-2024-title21-vol3-part184.xml
us,US 21 CFR Part 184,ok,200,application/pdf,478647,us/US-CFR-title21-part184.pdf,e498ce56a2e951173bb388c1c12591e0c32b11961ba8e6ca89f789bf499aa041,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/pdf/CFR-2024-title21-vol3-part184.pdf
us,US 21 CFR Part 184,ok,200,,588519,us/US-CFR-title21-part184.xml,ddd06c5527b279ab58bb5de8a9b116d8647983c747b601fafac63d1396f81851,govinfo-cfr:21:184:xml
us,US 21 CFR Part 184,ok,200,,478647,us/US-CFR-title21-part184.pdf,e498ce56a2e951173bb388c1c12591e0c32b11961ba8e6ca89f789bf499aa041,govinfo-cfr:21:184:pdf
us,US 21 CFR Part 186,ok,200,application/xml,27359,us/US-CFR-title21-part186.xml,6ef2e9a24ca206756fdb01d4180337aca7b1ccd6d9f0e61fc2f6fd05d152a86e,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/xml/CFR-2024-title21-vol3-part186.xml
us,US 21 CFR Part 186,ok,200,application/pdf,163230,us/US-CFR-title21-part186.pdf,a646fac3de4ba481535825b42146d05321dedc55df249bbbc560c21934d182f7,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/pdf/CFR-2024-title21-vol3-part186.pdf
us,US 21 CFR Part 186,ok,200,,27359,us/US-CFR-title21-part186.xml,6ef2e9a24ca206756fdb01d4180337aca7b1ccd6d9f0e61fc2f6fd05d152a86e,govinfo-cfr:21:186:xml
us,US 21 CFR Part 186,ok,200,,163230,us/US-CFR-title21-part186.pdf,a646fac3de4ba481535825b42146d05321dedc55df249bbbc560c21934d182f7,govinfo-cfr:21:186:pdf
us,US 21 CFR Part 189,ok,200,application/xml,44601,us/US-CFR-title21-part189.xml,bf4079e93a197d42b15c3f140ce24deeffbaea7799285f16ccd64da070a83a86,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/xml/CFR-2024-title21-vol3-part189.xml
us,US 21 CFR Part 189,ok,200,application/pdf,174834,us/US-CFR-title21-part189.pdf,59319c40a525d1f1c461eac5502f1f9ee2b9a6da443c497bb389f29e2b43af9b,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/pdf/CFR-2024-title21-vol3-part189.pdf
us,US 21 CFR Part 189,ok,200,,44601,us/US-CFR-title21-part189.xml,bf4079e93a197d42b15c3f140ce24deeffbaea7799285f16ccd64da070a83a86,govinfo-cfr:21:189:xml
us,US 21 CFR Part 189,ok,200,,174834,us/US-CFR-title21-part189.pdf,59319c40a525d1f1c461eac5502f1f9ee2b9a6da443c497bb389f29e2b43af9b,govinfo-cfr:21:189:pdf
us,US 21 CFR Part 190,ok,200,application/xml,7614,us/US-CFR-title21-part190.xml,34dfd281e587e5c15d420839977d6f8a30e305d77ca354782a525bf13f3aa284,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/xml/CFR-2024-title21-vol3-part190.xml
us,US 21 CFR Part 190,ok,200,application/pdf,141222,us/US-CFR-title21-part190.pdf,87e41ba8606bf74e31b12b176edf396940c89dd2e59a1d506ec71701e242cc9e,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol3/pdf/CFR-2024-title21-vol3-part190.pdf
us,US 21 CFR Part 190,ok,200,,7614,us/US-CFR-title21-part190.xml,34dfd281e587e5c15d420839977d6f8a30e305d77ca354782a525bf13f3aa284,govinfo-cfr:21:190:xml
us,US 21 CFR Part 190,ok,200,,141222,us/US-CFR-title21-part190.pdf,87e41ba8606bf74e31b12b176edf396940c89dd2e59a1d506ec71701e242cc9e,govinfo-cfr:21:190:pdf
us,US 21 CFR Part 700,ok,200,application/xml,44785,us/US-CFR-title21-part700.xml,c95cf31c459f6c435d8e0c5ed85d07cce9c8288fae5f9b4459b35f3a8df78d70,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol7/xml/CFR-2024-title21-vol7-part700.xml
us,US 21 CFR Part 700,ok,200,application/pdf,174660,us/US-CFR-title21-part700.pdf,540d4e762f1322248660c2d5160899aad011d7c08cacfb7b2965f7032f1d00bb,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol7/pdf/CFR-2024-title21-vol7-part700.pdf
us,US 21 CFR Part 700,ok,200,,44785,us/US-CFR-title21-part700.xml,c95cf31c459f6c435d8e0c5ed85d07cce9c8288fae5f9b4459b35f3a8df78d70,govinfo-cfr:21:700:xml
us,US 21 CFR Part 700,ok,200,,174660,us/US-CFR-title21-part700.pdf,540d4e762f1322248660c2d5160899aad011d7c08cacfb7b2965f7032f1d00bb,govinfo-cfr:21:700:pdf
us,US 21 CFR Part 701,ok,200,application/xml,66999,us/US-CFR-title21-part701.xml,c9a128b7dae7280bf6a32a35fb56f828073178975c23ed663bd667908dd5c3cc,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol7/xml/CFR-2024-title21-vol7-part701.xml
